2021-07-05 23:01:39,655 INFO    : log id: 20210705_230139
2021-07-05 23:01:39,655 INFO    : source domain: data/datasets/train_val/train
2021-07-05 23:01:39,655 INFO    : target domain: data/datasets/NEU-CLS
2021-07-05 23:01:39,655 INFO    : ##############################
2021-07-05 23:06:58,737 INFO    : epoch  45: train D loss: 0.6939, train F loss: 2.1746, source_acc 0.1914, target_acc 15.3333
2021-07-05 23:07:05,537 INFO    : epoch  46: train D loss: 0.6937, train F loss: 2.1801, source_acc 0.1903, target_acc 15.2778
2021-07-05 23:07:12,368 INFO    : epoch  47: train D loss: 0.6936, train F loss: 2.1856, source_acc 0.1825, target_acc 14.3889
2021-07-05 23:07:19,191 INFO    : epoch  48: train D loss: 0.6934, train F loss: 2.1810, source_acc 0.1919, target_acc 13.8889
2021-07-05 23:07:26,057 INFO    : epoch  49: train D loss: 0.6937, train F loss: 2.1909, source_acc 0.2058, target_acc 14.3333
2021-07-05 23:07:32,954 INFO    : epoch  50: train D loss: 0.6947, train F loss: 2.2104, source_acc 0.1803, target_acc 14.0000
2021-07-05 23:07:39,800 INFO    : epoch  51: train D loss: 0.6947, train F loss: 2.2144, source_acc 0.2013, target_acc 15.3889
2021-07-05 23:07:46,653 INFO    : epoch  52: train D loss: 0.6940, train F loss: 2.2090, source_acc 0.2096, target_acc 13.8889
2021-07-05 23:07:53,496 INFO    : epoch  53: train D loss: 0.6938, train F loss: 2.2494, source_acc 0.1648, target_acc 12.4444
2021-07-05 23:08:00,340 INFO    : epoch  54: train D loss: 0.6936, train F loss: 2.2531, source_acc 0.1764, target_acc 12.5000
2021-07-05 23:08:07,182 INFO    : epoch  55: train D loss: 0.6919, train F loss: 2.2325, source_acc 0.1803, target_acc 18.3889
2021-07-05 23:08:13,990 INFO    : epoch  56: train D loss: 0.6959, train F loss: 2.2149, source_acc 0.1294, target_acc 15.5556
2021-07-05 23:08:20,798 INFO    : epoch  57: train D loss: 0.6934, train F loss: 2.2130, source_acc 0.1156, target_acc 12.7222
2021-07-05 23:08:27,627 INFO    : epoch  58: train D loss: 0.6934, train F loss: 2.2276, source_acc 0.1173, target_acc 16.6111
2021-07-05 23:08:34,456 INFO    : epoch  59: train D loss: 0.6932, train F loss: 2.1855, source_acc 0.1853, target_acc 16.9444
2021-07-05 23:08:41,353 INFO    : epoch  60: train D loss: 0.6933, train F loss: 2.2047, source_acc 0.1803, target_acc 19.2222
2021-07-05 23:08:48,170 INFO    : epoch  61: train D loss: 0.6918, train F loss: 2.2490, source_acc 0.1787, target_acc 19.5000
2021-07-05 23:08:55,026 INFO    : epoch  62: train D loss: 0.6895, train F loss: 2.1966, source_acc 0.1825, target_acc 17.8889
2021-07-05 23:09:01,985 INFO    : epoch  63: train D loss: 0.6939, train F loss: 2.1196, source_acc 0.2107, target_acc 19.0000
2021-07-05 23:09:08,825 INFO    : epoch  64: train D loss: 0.6931, train F loss: 2.1419, source_acc 0.2140, target_acc 12.7778
2021-07-05 23:09:15,679 INFO    : epoch  65: train D loss: 0.6937, train F loss: 2.1336, source_acc 0.1659, target_acc 16.6111
2021-07-05 23:09:23,732 INFO    : epoch  66: train D loss: 0.6936, train F loss: 2.1197, source_acc 0.1925, target_acc 18.1111
2021-07-05 23:09:30,520 INFO    : epoch  67: train D loss: 0.6935, train F loss: 2.1178, source_acc 0.1809, target_acc 12.5556
2021-07-05 23:09:37,312 INFO    : epoch  68: train D loss: 0.6936, train F loss: 2.1431, source_acc 0.1532, target_acc 12.6111
2021-07-05 23:09:44,259 INFO    : epoch  69: train D loss: 0.6936, train F loss: 2.1503, source_acc 0.1527, target_acc 13.8889
2021-07-05 23:09:51,065 INFO    : epoch  70: train D loss: 0.6936, train F loss: 2.1412, source_acc 0.1421, target_acc 14.1667
2021-07-05 23:09:57,855 INFO    : epoch  71: train D loss: 0.6933, train F loss: 2.1796, source_acc 0.1173, target_acc 13.8889
2021-07-05 23:10:04,701 INFO    : epoch  72: train D loss: 0.6936, train F loss: 2.1691, source_acc 0.1217, target_acc 16.7778
2021-07-05 23:10:11,537 INFO    : epoch  73: train D loss: 0.6931, train F loss: 2.1725, source_acc 0.1305, target_acc 12.3333
2021-07-05 23:10:18,362 INFO    : epoch  74: train D loss: 0.6931, train F loss: 2.1916, source_acc 0.1604, target_acc 14.5556
2021-07-05 23:10:25,171 INFO    : epoch  75: train D loss: 0.6931, train F loss: 2.2156, source_acc 0.1659, target_acc 13.4444
2021-07-05 23:10:31,950 INFO    : epoch  76: train D loss: 0.6934, train F loss: 2.2019, source_acc 0.1521, target_acc 12.8333
2021-07-05 23:10:38,820 INFO    : epoch  77: train D loss: 0.6931, train F loss: 2.2036, source_acc 0.1726, target_acc 12.2778
2021-07-05 23:10:45,646 INFO    : epoch  78: train D loss: 0.6932, train F loss: 2.2428, source_acc 0.1698, target_acc 16.0000
2021-07-05 23:10:52,459 INFO    : epoch  79: train D loss: 0.6938, train F loss: 2.2403, source_acc 0.1704, target_acc 13.1667
2021-07-05 23:10:59,248 INFO    : epoch  80: train D loss: 0.6934, train F loss: 2.2189, source_acc 0.1676, target_acc 11.0000
2021-07-05 23:11:06,061 INFO    : epoch  81: train D loss: 0.6932, train F loss: 2.2341, source_acc 0.1438, target_acc 10.6111
2021-07-05 23:11:13,442 INFO    : epoch  82: train D loss: 0.6935, train F loss: 2.2350, source_acc 0.1300, target_acc 11.1111
2021-07-05 23:11:20,158 INFO    : epoch  83: train D loss: 0.6931, train F loss: 2.2480, source_acc 0.1300, target_acc 11.4444
2021-07-05 23:11:26,984 INFO    : epoch  84: train D loss: 0.6934, train F loss: 2.2086, source_acc 0.1449, target_acc 10.5000
2021-07-05 23:11:33,893 INFO    : epoch  85: train D loss: 0.6934, train F loss: 2.1987, source_acc 0.1482, target_acc 12.1111
2021-07-05 23:11:40,768 INFO    : epoch  86: train D loss: 0.6932, train F loss: 2.1927, source_acc 0.1521, target_acc 11.9444
2021-07-05 23:11:47,515 INFO    : epoch  87: train D loss: 0.6934, train F loss: 2.1903, source_acc 0.1372, target_acc 13.6111
2021-07-05 23:11:54,237 INFO    : epoch  88: train D loss: 0.6934, train F loss: 2.1905, source_acc 0.1156, target_acc 14.6667
2021-07-05 23:12:01,065 INFO    : epoch  89: train D loss: 0.6930, train F loss: 2.1958, source_acc 0.1184, target_acc 13.3333
2021-07-05 23:12:08,161 INFO    : epoch  90: train D loss: 0.6935, train F loss: 2.2151, source_acc 0.1079, target_acc 11.6111
2021-07-05 23:12:15,035 INFO    : epoch  91: train D loss: 0.6931, train F loss: 2.2052, source_acc 0.1338, target_acc 12.5000
2021-07-05 23:12:21,857 INFO    : epoch  92: train D loss: 0.6934, train F loss: 2.2261, source_acc 0.1278, target_acc 11.9444
2021-07-05 23:12:28,799 INFO    : epoch  93: train D loss: 0.6934, train F loss: 2.2326, source_acc 0.1460, target_acc 11.7778
2021-07-05 23:12:35,639 INFO    : epoch  94: train D loss: 0.6934, train F loss: 2.2186, source_acc 0.1986, target_acc 15.7778
2021-07-05 23:12:42,465 INFO    : epoch  95: train D loss: 0.6935, train F loss: 2.2523, source_acc 0.1521, target_acc 16.3889
2021-07-05 23:12:49,243 INFO    : epoch  96: train D loss: 0.6934, train F loss: 2.2545, source_acc 0.1759, target_acc 13.7222
2021-07-05 23:12:56,030 INFO    : epoch  97: train D loss: 0.6932, train F loss: 2.2338, source_acc 0.1975, target_acc 16.2222
2021-07-05 23:13:02,875 INFO    : epoch  98: train D loss: 0.6932, train F loss: 2.1879, source_acc 0.2024, target_acc 15.4444
2021-07-05 23:13:09,605 INFO    : epoch  99: train D loss: 0.6934, train F loss: 2.1508, source_acc 0.2174, target_acc 15.8889
2021-07-05 23:13:16,386 INFO    : epoch 100: train D loss: 0.6931, train F loss: 2.1768, source_acc 0.2102, target_acc 15.9444
2021-07-05 23:13:23,153 INFO    : epoch 101: train D loss: 0.6930, train F loss: 2.2038, source_acc 0.1820, target_acc 14.3889
2021-07-05 23:13:30,112 INFO    : epoch 102: train D loss: 0.6932, train F loss: 2.1777, source_acc 0.1958, target_acc 15.5556
2021-07-05 23:13:36,863 INFO    : epoch 103: train D loss: 0.6932, train F loss: 2.1857, source_acc 0.2140, target_acc 16.5556
2021-07-05 23:13:43,642 INFO    : epoch 104: train D loss: 0.6930, train F loss: 2.2115, source_acc 0.2445, target_acc 18.7778
2021-07-05 23:13:50,356 INFO    : epoch 105: train D loss: 0.6935, train F loss: 2.2291, source_acc 0.2129, target_acc 15.3333
2021-07-05 23:13:57,112 INFO    : epoch 106: train D loss: 0.6933, train F loss: 2.2099, source_acc 0.1726, target_acc 16.3333
2021-07-05 23:14:03,844 INFO    : epoch 107: train D loss: 0.6931, train F loss: 2.2731, source_acc 0.1604, target_acc 16.4444
2021-07-05 23:14:10,628 INFO    : epoch 108: train D loss: 0.6934, train F loss: 2.2549, source_acc 0.1399, target_acc 16.4444
2021-07-05 23:14:17,433 INFO    : epoch 109: train D loss: 0.6934, train F loss: 2.2450, source_acc 0.1488, target_acc 22.1111
2021-07-05 23:14:24,193 INFO    : epoch 110: train D loss: 0.6930, train F loss: 2.2357, source_acc 0.1538, target_acc 17.1111
2021-07-05 23:14:31,027 INFO    : epoch 111: train D loss: 0.6934, train F loss: 2.2468, source_acc 0.1604, target_acc 16.6667
2021-07-05 23:14:37,846 INFO    : epoch 112: train D loss: 0.6931, train F loss: 2.2050, source_acc 0.1709, target_acc 16.4444
2021-07-05 23:14:44,657 INFO    : epoch 113: train D loss: 0.6932, train F loss: 2.2396, source_acc 0.1571, target_acc 19.1111
2021-07-05 23:14:51,469 INFO    : epoch 114: train D loss: 0.6933, train F loss: 2.2647, source_acc 0.1621, target_acc 17.6667
2021-07-05 23:14:58,281 INFO    : epoch 115: train D loss: 0.6933, train F loss: 2.2410, source_acc 0.1283, target_acc 21.2222
2021-07-05 23:15:05,112 INFO    : epoch 116: train D loss: 0.6932, train F loss: 2.2359, source_acc 0.1421, target_acc 17.7222
2021-07-05 23:15:11,950 INFO    : epoch 117: train D loss: 0.6933, train F loss: 2.2304, source_acc 0.1455, target_acc 18.0000
2021-07-05 23:15:18,795 INFO    : epoch 118: train D loss: 0.6935, train F loss: 2.2085, source_acc 0.1941, target_acc 17.9444
2021-07-05 23:15:25,599 INFO    : epoch 119: train D loss: 0.6933, train F loss: 2.1832, source_acc 0.1958, target_acc 17.7222
2021-07-05 23:15:32,381 INFO    : epoch 120: train D loss: 0.6932, train F loss: 2.2154, source_acc 0.1726, target_acc 21.7222
2021-07-05 23:15:39,182 INFO    : epoch 121: train D loss: 0.6935, train F loss: 2.2099, source_acc 0.1410, target_acc 22.8889
2021-07-05 23:15:46,098 INFO    : epoch 122: train D loss: 0.6932, train F loss: 2.1957, source_acc 0.1643, target_acc 19.6667
2021-07-05 23:15:53,047 INFO    : epoch 123: train D loss: 0.6933, train F loss: 2.1860, source_acc 0.1449, target_acc 19.3889
2021-07-05 23:15:59,839 INFO    : epoch 124: train D loss: 0.6931, train F loss: 2.1699, source_acc 0.1438, target_acc 17.0000
2021-07-05 23:16:06,605 INFO    : epoch 125: train D loss: 0.6933, train F loss: 2.1804, source_acc 0.1775, target_acc 13.9444
2021-07-05 23:16:13,430 INFO    : epoch 126: train D loss: 0.6932, train F loss: 2.1998, source_acc 0.1687, target_acc 14.6111
2021-07-05 23:16:20,206 INFO    : epoch 127: train D loss: 0.6929, train F loss: 2.2043, source_acc 0.1919, target_acc 15.3333
2021-07-05 23:16:27,449 INFO    : epoch 128: train D loss: 0.6932, train F loss: 2.1821, source_acc 0.2218, target_acc 20.1667
2021-07-05 23:16:34,484 INFO    : epoch 129: train D loss: 0.6933, train F loss: 2.2137, source_acc 0.1764, target_acc 19.1111
2021-07-05 23:16:41,186 INFO    : epoch 130: train D loss: 0.6932, train F loss: 2.2059, source_acc 0.1543, target_acc 15.1111
2021-07-05 23:16:47,972 INFO    : epoch 131: train D loss: 0.6931, train F loss: 2.2270, source_acc 0.1604, target_acc 10.4444
2021-07-05 23:16:54,719 INFO    : epoch 132: train D loss: 0.6931, train F loss: 2.2451, source_acc 0.1610, target_acc 13.8889
2021-07-05 23:17:01,460 INFO    : epoch 133: train D loss: 0.6941, train F loss: 2.1727, source_acc 0.1560, target_acc 15.9444
2021-07-05 23:17:08,945 INFO    : epoch 134: train D loss: 0.6933, train F loss: 2.1593, source_acc 0.1936, target_acc 15.7778
2021-07-05 23:17:15,695 INFO    : epoch 135: train D loss: 0.6931, train F loss: 2.2226, source_acc 0.1687, target_acc 12.9444
2021-07-05 23:17:22,535 INFO    : epoch 136: train D loss: 0.6932, train F loss: 2.2519, source_acc 0.1809, target_acc 14.0556
2021-07-05 23:17:29,355 INFO    : epoch 137: train D loss: 0.6937, train F loss: 2.2421, source_acc 0.1322, target_acc 16.7778
2021-07-05 23:17:36,182 INFO    : epoch 138: train D loss: 0.6930, train F loss: 2.2088, source_acc 0.1377, target_acc 15.8889
2021-07-05 23:17:42,992 INFO    : epoch 139: train D loss: 0.6932, train F loss: 2.2162, source_acc 0.1471, target_acc 15.3333
2021-07-05 23:17:49,796 INFO    : epoch 140: train D loss: 0.6931, train F loss: 2.2111, source_acc 0.1493, target_acc 20.8333
2021-07-05 23:17:56,601 INFO    : epoch 141: train D loss: 0.6934, train F loss: 2.2568, source_acc 0.1515, target_acc 17.1667
